Temperature;Price
6,74;3,023
6,35;2,533
5,99;2,355
5,62;2,243
5,36;2,141
4,04;2,159
3,83;2,334
3,62;2,686
3,46;3,102
4,46;3,281
6,07;3,327
7,26;3,045
8,41;2,905
9,6;2,777
10,58;2,61
10,9;2,507
10,66;2,498
9,83;2,501
9,28;2,768
8,78;2,766
8,25;2,755
7,68;2,525
6,93;2,516
6,21;2,561
5,82;2,516
5,82;2,512
5,89;2,378
6,06;2,324
6,07;2,228
5,4;2,028
5,6;1,999
5,5;2,209
5,2;2,375
5,14;2,403
5,34;2,393
5,99;2,288
6,84;2,237
7,79;2,214
9,08;2,142
9,7;2,06
9,71;1,968
9,29;1,941
9,03;2,207
8,75;2,357
8,67;2,378
8,63;2,369
8,53;2,374
8,53;2,387
8,58;2,349
8,46;2,395
8,36;2,303
8,13;2,079
7,37;1,825
7,69;1,445
7,59;1,025
7,45;1,026
7,24;1,769
7,13;1,926
7,05;2,122
7,13;2,197
7,24;2,188
8;2,176
8,02;2,107
7,87;2,056
7,6;1,991
7,13;2,038
6,88;1,758
6,63;2,169
6,35;2,32
6,05;2,32
5,76;2,337
5,47;2,32
5,25;2,18
5,08;2,186
5;2,024
5;1,74
5,08;1,691
5,72;1,695
5,67;2,236
5,62;2,652
5,78;2,938
6,58;3,286
6,78;3,283
6,94;2,843
7,72;2,791
8,6;2,749
9,61;2,735
10,61;2,62
10,16;2,72
9,71;2,736
9,44;2,747
9,22;2,671
9,11;2,671
8,76;2,601
8,47;2,637
8,09;2,586
7,84;2,329
7,59;2,321
7,39;2,29
6,86;2,259
6,67;2,25
6,95;2,251
7,09;2,87
7,2;3,313
7,39;4,137
8,51;4,589
9,73;4,63
10,61;4,669
10,78;4,804
10,86;4,595
10,92;4,445
10,91;4,41
10,71;3,742
9,89;3,121
9,07;3,303
8,44;3,695
7,85;3,689
7,33;3,078
6,94;2,997
6,54;2,883
6,12;2,73
5,52;2,877
4,75;2,735
4,48;2,602
4,7;2,54
7,53;2,534
7,55;2,796
7,41;3,276
7,08;3,864
7,27;4,151
7,98;4,199
9,37;4,195
10,25;4,27
10,78;4,358
11;3,992
10,91;3,657
10,46;3,379
9,75;3,49
9,18;3,84
8,61;3,897
8,54;3,904
8,57;3,332
8,48;2,871
8,68;2,809
8,66;2,408
8,55;2,223
8,7;2,182
8,69;2,177
8,78;2,181
9,05;2,186
8,98;2,274
9,21;3,15
9,09;4,011
9,4;4,583
9,7;4,639
9,87;4,639
9,85;4,666
9,82;4,489
10,55;4,411
10,29;4,171
8,68;3,823
7,64;3,731
6,59;3,731
5,81;3,809
4,98;3,808
4,35;3,314
3,78;3,058
3,21;2,85
2,86;2,511
2,43;2,421
2;2,243
1,63;2,197
1,54;2,175
2,35;2,183
2,24;2,305
2,22;2,791
1,19;3,628
2,34;3,798
3,01;3,599
3,05;3,551
2,9;3,224
3,14;2,933
3;2,729
2,18;2,508
2,54;2,509
2,56;2,663
1,99;2,961
1,18;3,266
0,31;3,042
-0,14;2,643
-0,49;2,557
-0,81;2,539
-0,91;2,376
-0,78;2,716
-0,83;2,381
-0,97;2,347
-0,77;2,334
-1,01;2,326
-2,05;2,346
-2,32;2,495
-1,31;2,677
0,03;2,882
0,83;3,162
1,77;3,254
2,46;3,236
2,96;2,91
3,39;2,607
3,89;2,633
4,06;2,604
3,37;2,609
3,19;2,901
2,31;2,934
0,48;2,918
1,32;2,939
1,41;2,891
2,67;2,806
3,39;2,563
2,73;2,436
2,8;2,312
3,12;2,273
3,32;2,263
3,37;2,027
3,07;2,059
2,71;2,13
2,88;2,307
4,43;2,476
4,66;2,608
5,23;2,626
5,85;2,592
5,63;2,502
5,98;2,302
5,75;2,274
5,23;2,244
4,15;2,226
2,79;2,235
2,02;2,599
1,36;2,64
1,23;2,434
1,43;2,425
1,46;2,475
1,24;2,586
0,88;2,326
0,58;2,277
0,7;2,231
0,11;2,229
1,79;2,265
1,34;2,319
0,65;2,385
-0,19;2,644
-0,39;2,843
-0,04;2,828
0,34;2,894
1,77;2,869
2,81;2,799
4,2;2,749
4,81;2,676
4,39;2,734
2,99;2,753
2,02;2,803
1,84;2,792
1,44;2,682
1,26;2,744
1,17;2,657
0,91;2,653
1,25;2,607
1,78;2,78
1,7;2,414
1,67;2,33
1,89;2,32
1,47;2,307
1,3;2,319
1,31;2,568
1,13;3,02
1,27;3,276
1,48;3,513
2,06;3,474
3,1;3,297
3,93;3,193
4,45;3,193
4,59;3,055
4,38;3,182
3,93;3,214
3,4;3,607
2,97;3,904
2,15;4,004
1,34;4,022
1;3,939
0,81;3,669
0,57;3,299
0,1;3,195
-0,24;3,115
-0,34;2,904
-0,16;2,763
0,03;2,73
-0,41;3,112
-0,92;3,711
-1,31;4,286
-0,43;4,601
0,75;4,418
2,05;4,371
3,54;4,206
4,66;3,893
5,38;3,809
5,89;3,744
6,12;3,738
5,5;3,89
3,93;4,083
2,43;4,15
1,96;4,348
1,46;4,198
0,82;4,287
0,45;4,066
0,74;3,547
0,12;3,303
-0,62;3,144
-0,75;2,988
-0,47;2,981
-1,4;2,919
-1,42;3,206
-2,08;3,694
-1,76;4,229
-0,07;4,824
1,76;4,308
2,93;4,186
4,38;4,003
4,19;3,659
4,5;3,663
5,18;3,642
5,22;3,952
4,46;4,06
3,28;4,431
2,91;4,505
2,73;4,746
2,73;4,707
2,68;4,493
2,78;4,168
3,52;3,561
2,67;3,416
2,64;3,207
2,92;3,08
3,1;3,069
0,61;2,964
0,33;3,084
-0,01;3,587
-0,28;4,188
0,43;4,554
1,94;4,558
3,32;4,461
5,02;4,438
6,57;4,063
7,54;3,527
8,1;3,284
7,95;3,263
6;3,24
4,03;3,787
4,13;4,058
3,48;4,274
3,39;4,08
3,49;3,949
2,12;3,982
2,05;3,473
2,4;3,516
3,01;3,365
2,93;3,186
3,03;3,068
4,3;2,987
4,02;2,909
3,86;3
4,49;3,202
5,91;3,458
6,85;3,671
8,1;3,589
9,52;3,537
10,51;3,322
10,53;3,141
10,54;3,018
9,6;3,005
7,9;3,083
6,26;3,199
4,68;3,212
2,99;3,203
2,12;3,177
2,14;3,185
2,28;3,219
2,28;3,095
2,38;3,106
1,7;3,033
2,33;2,912
1,33;2,85
3,67;2,81
3,62;2,876
3,5;2,949
3,16;2,983
3,44;3,003
3,81;3,126
4,95;3,126
6,11;3,24
5,7;3,207
5,65;3,1
5,4;2,988
5,9;3,069
5,59;3,128
4,77;3,38
4,48;3,675
4,54;4,01
4,69;3,995
4,45;4,036
4,07;4,127
3,88;3,51
3,57;3,198
3,55;2,992
3,66;2,944
3,61;2,908
2,26;2,931
2,3;3,042
2,16;3,712
1,96;4,403
3,25;5,007
3,61;5
4,09;4,993
4,52;4,992
4,71;4,886
4,92;4,78
4,54;4,527
4,11;4,399
3,21;4,065
2,75;4,095
1,91;4,162
1,84;4,297
1,36;4,021
0,72;3,886
0,57;3,896
0,33;3,317
0,22;3,067
0,24;2,983
0,27;2,961
0,34;2,896
-1,78;2,895
-1,26;2,98
-0,28;3,409
0,06;4,144
0,74;4,422
2,82;4,343
4,46;4,203
5,83;4,145
8,29;3,942
7,93;3,601
7,17;3,421
6,52;3,442
5,8;3,539
5,58;3,762
5,42;3,999
5,23;4,12
5,03;3,972
4,9;3,868
4,78;3,639
4,67;3,242
4,57;3,17
4,44;3,014
4,26;2,91
3,98;2,852
2,83;2,843
2,73;2,93
2,77;3,477
0,81;3,994
0,8;4,401
3,47;4,431
6,9;4,416
7,18;4,39
7,66;4,107
7,48;3,99
7,61;3,727
7,66;3,393
7,09;3,219
6,85;3,329
6,42;3,295
6,43;3,282
6,73;3,05
6,88;2,986
6,98;2,937
6,89;2,728
6,47;2,605
6,07;2,437
5,58;2,304
5,3;2,476
7,5;2,508
7,62;2,604
6,56;2,723
7,03;3,017
7,73;3,485
7,92;3,508
8,53;3,552
9,06;3,496
9,34;3,026
9,72;3,004
9,47;2,907
8,87;3,027
8,22;3,346
7,23;3,636
6,81;3,716
7,26;3,91
6,84;3,932
6,05;3,925
5,9;3,762
5,74;3,132
5,57;3,168
5,49;3,138
5,55;2,896
5,4;2,815
4,34;2,746
4,21;2,888
6,08;3,586
6,15;3,976
5,92;4,49
5,44;4,332
5,56;4,162
6,98;3,894
7,23;3,71
6,77;3,597
6,95;3,191
7,08;3,034
6,55;3,129
5,97;3,692
5,53;3,995
5,22;4,164
5,17;3,819
4,84;3,816
4,74;3,446
4,21;2,977
3,62;3,073
3,4;2,882
3,59;2,806
3,71;2,743
4,85;2,759
4,61;2,729
4,59;2,746
4,59;2,894
5,02;3,117
5,56;3,3
5,98;3,263
6,5;3,226
6,8;3,144
7,11;3,006
7,08;2,907
6,63;2,864
5,59;2,889
4,33;3,024
3,54;3,213
2,95;3,213
2,58;2,917
2,23;2,915
1,76;2,854
1,18;2,729
0,7;2,842
0,36;2,706
0,04;2,681
-0,24;2,645
0,38;2,505
-0,6;2,483
-1,06;2,511
-0,93;2,597
0,43;2,6
2,09;2,613
3,12;2,64
4,62;2,636
5,89;2,621
7,03;2,609
7,33;2,537
6,81;2,522
5,13;2,625
3,41;2,652
2,58;2,67
2,11;2,675
1,97;2,678
2,16;2,7
2,05;2,691
2,33;2,649
1,91;2,573
1,83;2,44
2,4;2,398
2,21;2,383
-1,16;2,398
-1,33;2,515
-1,51;2,618
-1,58;2,753
-0,41;2,804
3,02;2,834
5,37;2,791
7,4;2,72
6,67;2,668
6,76;2,659
6,23;2,652
5,48;2,635
4,8;2,626
4,22;2,645
3,62;2,658
2,77;2,66
2,7;2,662
2,68;2,657
2,66;2,629
2,68;2,555
2,7;2,571
2,69;2,492
2,69;2,426
2,69;2,427
0,85;2,424
0,71;2,554
0,75;2,657
0,63;2,799
0,59;3,01
0,9;3,279
1,2;3,336
0,94;3,159
0,71;3,137
0,75;3,038
0,8;2,927
0,63;2,89
0,54;2,776
0,51;2,786
0,49;2,826
0,51;2,812
0,45;2,799
0,4;2,796
0,36;2,764
0,34;2,637
0,3;2,618
0,27;2,576
0,39;2,482
0,4;2,404
0,27;2,443
0,14;2,604
0,03;2,652
0;2,788
0,05;2,876
0,13;3,077
0,16;3,405
0,25;3,449
0,39;3,17
0,66;3,171
0,98;3,29
0,55;3,566
0,42;3,391
0,45;3,279
0,6;3,35
0,55;3,157
0,51;2,914
0,41;2,86
0,3;2,776
0,13;2,629
0,08;2,684
0,04;2,563
0,02;2,508
-0,03;2,509
-0,79;2,506
-1,17;2,618
-1,51;2,749
-1,51;2,999
-1,5;3,451
-1,21;3,707
-0,68;3,709
0,26;3,705
0,41;3,701
0,14;3,702
0,03;3,602
0,02;3,488
-0,5;3,366
-0,72;3,563
-0,73;3,566
-1,25;3,565
-2,12;3,253
-3,21;3,225
-3,3;3,015
-2,93;2,746
-3,08;2,747
-3,27;2,692
-3,51;2,668
-3,66;2,621
-2,47;2,644
-1,22;2,74
-1,44;3,276
-1,23;3,535
-0,7;3,583
-0,14;3,887
0,83;3,751
1,79;3,81
2,83;3,598
3,73;3,294
3,77;3,287
2,98;3,29
1,08;3,427
-0,25;3,4
-0,96;3,475
-1,22;3,544
-1,35;3,305
0,24;3,261
0,42;3,294
0,48;3,19
1,02;3,143
1;2,793
-0,41;2,715
-0,81;2,704
-0,27;2,68
0,04;2,675
-0,64;2,731
-0,83;3,018
-2,13;3,312
-1,66;3,385
-0,66;3,483
1,03;3,383
2,82;3,225
3,22;3,002
2,9;2,878
3,19;2,918
2,38;2,982
0,36;3,245
-0,52;3,287
0,78;3,233
0,78;3,103
0,18;3,06
-0,21;2,889
-0,3;2,705
-0,51;2,726
-0,04;2,702
-0,05;2,605
-0,03;2,468
0,32;2,307
0,13;2,396
0,3;2,39
0,2;2,517
0,32;2,578
0,7;2,667
1,03;2,687
1,47;2,718
2,12;2,722
2,5;2,645
2,55;2,551
2,82;2,587
2,76;2,621
2,17;2,705
2,19;2,785
2,25;2,877
2,28;2,782
2,25;2,791
2,07;2,738
1,87;2,709
1,75;2,705
1,66;2,668
1,45;2,64
1,35;2,608
-0,67;2,605
-0,43;2,694
-0,19;3,19
-0,01;3,746
0,28;4,015
0,67;4,528
1,8;4,729
2,82;4,662
2,65;4,536
2,11;4,383
1,77;4,128
2,16;3,996
2,4;3,826
2,32;3,875
2,11;3,726
2,11;3,773
2,1;3,555
1,87;3,389
1,51;3,376
1,39;2,966
1,41;3,027
1,38;2,826
1,08;2,679
0,84;2,681
-1,01;2,604
-0,95;2,621
-1,49;2,711
-1,95;2,854
-2,12;2,976
-1,81;2,958
-1,42;3,05
-0,94;2,987
-0,53;2,977
0,93;2,953
1,55;2,948
1,46;2,918
0,97;2,887
0,81;2,977
0,55;3,234
0,42;3,339
-0,39;3,289
-1,28;3,217
-0,74;3,144
0,49;2,901
0,33;2,659
0,52;2,586
0,77;2,507
0,65;2,293
0,63;2,308
0,77;2,553
0,84;2,733
1,02;2,949
1,19;2,991
1,67;3,008
2,26;3,21
2,85;3,18
3,52;3,632
4,03;3,51
4,31;3,521
4,22;3,327
3,87;3,122
2,9;2,901
1,75;2,894
1,47;2,892
0,47;2,898
0,33;2,921
0,91;2,956
1,75;2,934
2,17;2,806
1,88;2,687
1,75;2,536
2,35;2,369
2,45;2,508
2,95;2,693
3,75;2,848
4,39;2,894
4,74;3,191
5,81;3,585
6,4;3,713
6,59;3,756
7,08;3,757
7,25;3,712
7,53;3,514
7,44;3,369
6,67;3,357
6,19;3,488
5,72;3,396
5,19;3,376
5,19;3,023
4,62;2,886
3,89;2,918
3,33;3,024
2,95;2,967
2,27;2,807
2,62;2,742
3,17;2,68
3,94;2,646
4,5;2,748
5,64;2,913
5,86;3,017
6,18;3,473
6,48;3,616
7,86;3,465
8,28;3,026
8,5;2,751
8,75;2,677
8,51;2,659
8,23;2,619
7,99;2,681
7,89;2,774
7,85;2,783
7,81;2,778
7,82;2,767
7,88;2,764
7,79;2,762
7,71;2,71
7,68;2,71
7,77;2,392
7,73;1,961
7,67;1,464
5,02;1,037
5,06;1,218
5,1;1,488
5,07;2,152
5,22;2,372
5,64;2,472
6,32;2,599
7,1;2,588
7,32;2,499
7,52;2,404
7,6;2,297
7,33;2,167
6,78;2,29
6,61;2,547
6,49;2,701
6,39;2,72
6,29;2,721
6,21;2,729
6,14;2,746
6,07;2,72
5,99;2,606
5,92;2,203
5,83;2,23
5,75;2,347
6,23;2,22
6,05;2,226
5,77;2,226
5,58;2,348
5,62;2,439
5,84;2,445
6,21;2,536
6,82;2,511
7,44;2,535
8;2,458
8,19;2,415
7,79;2,342
6,97;2,127
6,18;2,295
5,47;2,481
5;2,709
5,01;2,732
5,16;2,759
5,08;2,754
5,24;2,711
5,31;2,6
4,94;2,556
4,54;2,528
4,43;2,432
4,93;2,464
4,76;2,601
4,27;2,697
3,49;2,752
2,77;2,773
3,21;2,777
5,35;2,777
7,13;2,765
7,84;2,755
8,1;2,74
8,2;2,735
8,18;2,727
7,64;2,726
5,99;2,734
5,36;2,739
5,16;2,737
4,95;2,741
4,71;2,747
4,49;2,751
4,15;2,688
3,68;2,697
3,5;2,662
3,12;2,618
2,68;2,593
2,46;2,595
2,13;2,665
1,84;2,691
1,52;2,746
1,75;2,775
3,06;2,859
5,42;2,935
7,23;2,915
8,13;2,889
8,2;2,88
7,16;2,846
6,43;2,837
5,3;2,829
4,84;2,823
4,35;2,857
4,38;2,832
3,99;2,781
3,4;2,754
3,19;2,749
3,52;2,71
3,77;2,673
3,93;2,574
4,05;2,536
4,04;2,502
2,1;2,516
2,15;2,707
2,21;2,953
2,34;3,207
2,62;3,569
4,12;3,56
5,34;3,509
6,24;3,393
7,24;3,216
7,33;2,918
7,29;2,887
6,25;2,797
5,21;2,812
4,41;3,167
3,63;3,12
2,8;3,105
1,58;3,083
0,46;3,242
-0,38;3,044
-1,04;2,741
-1,35;2,743
-1,67;2,594
-2,09;2,476
-2,02;2,336
-2,11;2,339
-2,23;2,508
-2,17;2,67
-2;2,88
-1,48;3,252
-0,35;3,504
1,01;3,503
2,11;3,387
2,53;3,057
3,21;2,734
3,35;2,689
2,29;2,636
-0,07;2,595
-1,19;2,594
-1,88;2,682
-2,21;2,707
-2,35;2,68
-2,43;2,681
-2,34;2,667
-1,99;2,552
-1,56;2,516
-1,39;2,27
-1,39;2,13
-1,54;1,903
-3,28;1,895
-3,9;2,372
-3,95;2,6
-4,09;2,612
-3,51;2,652
-1,22;2,661
0,24;2,648
1,15;2,561
2,29;2,526
2,86;2,506
2,78;2,492
2,17;2,485
0,93;2,479
-0,13;2,482
-0,73;2,62
-1,02;2,606
-1,31;2,589
-1,38;2,586
-1,66;2,563
-2,06;2,458
-2,5;2,4
-2,83;2,303
-3,78;2,2
-4,28;2,149
-1,93;2,07
-2,02;2,044
-2,12;2,284
-2,19;2,367
-2,16;2,475
-1,84;2,528
-0,94;2,582
-0,09;2,573
-0,52;2,506
-0,03;2,337
0,13;2,343
-0,17;2,455
-0,91;2,504
-1,39;2,588
-1,57;2,667
-1,87;2,678
-2,11;2,669
-2,36;2,73
-2,63;2,668
-2,85;2,524
-3,07;2,491
-3,19;2,057
-3,23;1,803
-3,31;1,659
-3,94;1,369
-4,32;1,087
-4,79;1,075
-4,93;1,625
-4,64;2,024
-2,73;2,079
-0,32;2,268
1,6;2,304
3,13;2,314
4,08;2,072
4,36;2,036
3,96;2,047
1,81;2,217
-0,3;2,269
-1,29;2,554
-1,49;2,667
-1,58;2,724
-2,15;3,113
-2,74;3,103
-2,98;2,697
-3,44;2,706
-3,61;2,596
-4,05;2,528
-4,46;2,48
-4,27;2,486
-4,04;2,828
-3,05;3,434
-2,43;3,78
-3,22;3,785
-1,53;3,642
1,43;3,408
3,55;3,314
4,96;2,903
5,69;2,753
5,87;2,81
5,65;2,904
5,18;3,265
4,62;3,695
2,63;4,044
-0,19;4,004
-0,73;3,585
-1,05;3,506
-1,35;3,346
-1,88;2,669
-2,33;2,809
-1,98;2,686
-1,72;2,534
-1,24;2,459
0,05;2,464
0,13;2,696
-0,02;3,1
0,43;3,5
1,05;3,651
1,29;3,706
1,51;3,62
3,58;3,638
3,49;3,474
3,46;3,151
3,5;2,956
3,84;3,095
3,68;3,133
3,4;3,236
3,41;3,309
3,17;3,009
2,93;2,877
2,95;2,852
3,28;2,616
2,11;2,468
1,28;2,5
1,53;2,306
0,54;2,112
-0,45;1,908
2,59;1,911
2,55;2,455
2,47;2,587
2,41;2,729
2,62;3,256
3,14;3,235
3,69;3,149
4,3;3,059
6,23;2,774
6,34;2,656
5;2,709
3,85;2,925
2,71;2,864
2,11;3,207
1,62;3,073
1,25;3,095
0,98;2,99
0,77;3,01
0,68;2,868
0,79;2,602
0,89;2,705
1,17;2,6
0,98;2,541
0,9;2,558
-0,45;2,539
-0,69;2,776
-1,06;3,357
-1,41;3,681
-1,89;4,088
-1,62;4,195
-0,93;4,195
-0,11;4,193
0,74;4,163
1,33;4,095
1,81;3,92
2,01;3,788
1,9;3,624
2,41;3,705
0,92;3,8
-0,94;3,866
-1,15;3,56
-1,25;3,531
-1,55;3,394
-1,8;2,886
-1,99;2,899
-2,17;2,813
-2,5;2,703
-2,9;2,629
-3,66;2,612
-3,73;2,811
-3,92;3,179
-4,31;4,075
-4,66;4,698
-2,95;4,968
-0,66;5,118
0,83;6,136
1,84;5,265
2,18;4,68
1,61;3,909
0,71;3,901
0,02;3,546
-1,21;3,307
-2,34;3,303
-3,08;3,305
-3,56;2,988
-4,02;2,973
-4,5;2,939
-4,8;2,737
-4,87;2,563
-5,01;2,362
-5,08;2,123
-5,06;2,072
-5,73;1,931
-5,88;1,759
-6;2,037
-6,09;2,366
-5,66;2,437
-4,36;2,584
-2,8;2,556
-1,29;2,567
-0,09;2,51
0,77;2,498
1,28;2,496
1,35;2,426
0,95;2,487
0,52;2,491
0,3;2,542
0,05;2,544
-0,19;2,567
-0,5;2,554
-0,68;2,402
-0,72;2,239
-0,75;2,366
-0,86;2,166
-1,3;2,042
-1,67;1,809
-3,53;1,367
-3,51;1,234
-3,32;1,216
-2,99;1,801
-2,89;2,128
-2,16;2,336
-1,35;2,453
-0,53;2,482
0,04;2,473
0,29;2,469
0,14;2,456
-0,07;2,368
-0,57;2,426
-1,97;2,481
-2,23;2,659
-2,31;2,778
-2,19;3,008
-2;3,321
-2,01;3,087
-1,9;2,737
-1,88;2,842
-2,13;2,637
-2,54;2,524
-3,1;2,517
-5,58;2,528
-5,59;2,764
-5,44;3,29
-5,72;3,79
-6,04;3,939
-4,24;3,823
-1,54;3,912
0,48;3,922
0,91;3,902
1,3;3,913
1,46;3,78
1,26;3,699
0,78;3,527
0,25;3,668
-0,21;3,964
-0,68;4,132
-1,24;3,747
-1,83;3,674
-3,8;3,157
-5,04;2,682
-4,99;2,678
-4,86;2,633
-5,09;2,534
-5,26;2,531
-6,12;2,53
-6,28;2,756
-6,36;3,353
-6,27;3,5
-6,3;3,673
-6,06;3,497
-5,17;3,376
-3,98;3,191
-2,12;3,145
-0,03;3,135
-1,07;3,142
-1,11;3,131
-1,87;3,042
-3,89;3,152
-4,69;3,506
-5,25;3,53
-5,7;3,524
-6,17;3,411
-6,29;2,904
-5,91;2,71
-4,85;2,666
-4,35;2,606
-3,28;2,584
-3,4;2,583
-4,69;2,605
-4,82;2,742
-4,92;3,414
-4,97;3,761
-4,74;4,2
-3,99;4,239
-3,19;4,193
-2,44;4,192
-2,32;4,032
-1,57;4,003
-1,25;3,847
-1,42;3,535
-1,81;3,716
-2,05;3,994
-2,41;4,193
-2,68;4,315
-2,98;3,952
-3,21;4,01
-3,46;3,602
-3,62;3,136
-3,84;3,003
-3,95;2,909
-4,14;2,755
-4,27;2,749
-7,74;2,915
-7,94;3,042
-7,92;3,817
-7,93;4,735
-7,25;4,732
-5,18;5,004
-3,91;5,006
-1,62;5,388
0,52;5,036
1,49;5,001
1,59;4,777
0,95;4,073
-0,3;3,626
-1,65;3,619
-3,4;3,742
-4,14;3,804
-4,14;3,745
-4,36;3,671
-4,6;3,173
-5,08;2,909
-5,29;2,85
-5,4;2,829
-5,11;2,728
-3,79;2,635
-6,27;2,77
-6,69;2,861
-6,84;3,363
-7;3,886
-6,82;4,329
-4,04;4,447
-2,19;4,801
0,22;4,805
1,46;4,096
2,5;4,005
2,83;3,869
1,96;4,039
0,63;3,389
-0,7;3,571
-1,45;3,743
-2,28;3,87
-3,01;3,699
-3,14;3,702
-3,11;3,495
-3,55;2,945
-4,04;2,912
-4,14;2,723
-4,15;2,692
-4,51;2,632
-2,84;2,583
-3,07;2,587
-2,91;2,662
-2,85;2,941
-2,83;2,946
-2,86;3,171
-1,34;3,231
0,75;3,166
2,19;3,024
3,06;2,894
3,52;2,707
3,36;2,619
2,96;2,622
1,86;2,657
0,79;2,704
-0,42;2,688
-1,62;2,663
-1,95;2,7
-1,85;2,533
-2,04;2,441
-2,21;2,419
-2,4;2,244
-2,76;2,136
-3,32;2,11
-3,03;2,001
-2,72;1,824
-2,46;2,048
-2,67;2,325
-2,65;2,407
-2,16;2,551
-1,02;2,634
1;2,647
2,29;2,616
3,53;2,579
4,07;2,573
3,99;2,568
4,48;2,617
4,05;2,715
4,37;2,755
3,87;2,747
4,07;2,85
4,09;3,057
2,69;2,906
1,43;2,64
1,97;2,432
2,66;2,372
3,08;2,343
3,11;2,369
1,49;2,311
2,24;2,4
2,78;3,077
2,48;3,827
1,55;4,269
1;4,503
1,1;4,785
2,88;4,809
4,28;4,801
5,47;4,785
6,29;4,554
6,55;4,398
6,48;3,978
5,61;4,503
4,77;4,05
3,3;4,186
2,01;4,101
1,62;4,031
1,56;3,699
0,93;3,124
1,49;3,198
1,73;2,97
1,18;2,953
1,24;2,79
0,99;2,778
1,1;3,178
0,73;3,771
0,65;4,804
1,31;5,735
1,65;5,739
1,54;5,995
2,51;5,998
3;5,992
2,6;5,739
2,14;5,734
2,69;5,002
2,59;3,904
2,39;4,508
2,2;4,471
1,86;4,817
1,56;4,507
1,11;4,338
0,78;3,881
0,63;3,485
0,43;3,182
0,25;3,17
0,14;3,036
0,21;3,04
0,43;3,007
0,13;3,174
0,49;3,907
0,21;9,998
-0,09;12,001
0,94;10,557
1,85;10
2,86;8,506
3,78;7,983
4,41;8,105
5,02;8,601
4,89;6,519
3,79;4,912
2,89;7,534
1,55;4,903
0,83;4,924
0,37;4,496
-0,29;4,192
-0,68;3,596
-0,74;3,129
-1,29;3,072
-1,68;3,104
-1,96;3,09
-2,26;3,092
-1,94;2,918
-1,98;3,101
-2,61;3,735
-2,84;4,802
-2,38;4,839
-0,62;5,051
1,26;5,439
3,2;5,094
5,36;5,387
6,98;5,45
7,45;4,908
6,99;4,522
6,1;3,973
5,93;4,483
5,24;4,275
4,81;4,489
4,62;4,455
3,38;4,188
3,54;3,667
4,19;3,314
3,7;3,263
3,82;3,131
3,27;3,013
2,8;2,999
0,5;3,068
0,62;3,228
0,76;4,001
1,04;4,397
0,58;4,741
1,67;4,961
3,67;5,005
5,4;4,77
7,18;4,337
9,34;4,103
9,93;3,976
9,22;3,856
8,37;3,604
7,77;4,041
7,49;4,293
7,48;4,57
7,48;4,54
7,73;4,124
6,88;3,793
5,82;3,46
5,4;3,475
5,15;3,221
4,7;3,138
3,67;3,089
1,98;3,061
1,47;3,029
1,2;3,047
0,35;3,114
1,68;3,396
4,21;3,596
6,03;3,565
7,43;3,42
7,39;3,231
7,27;3,193
6,79;3,159
6,95;3,226
6,02;3,296
5,34;3,603
5,09;3,744
5,19;3,763
5,42;3,791
4,87;3,997
5,2;3,752
5,17;3,406
4,8;3,495
4,74;3,22
4,39;3,131
4,16;3,118
3,51;3,117
5,03;3,113
5,38;3,158
4,51;3,298
3,71;3,479
5,28;3,563
6,66;3,863
9,09;3,868
9,57;3,69
10,16;3,424
10,96;3,353
10,59;3,329
9,69;3,294
9,17;3,238
9,02;3,52
9,27;3,896
8,99;4,221
8,98;4,243
8,82;3,8
8,33;3,42
7,7;3,354
7,16;3,094
6,41;3,064
5,83;3,04
5,55;3,042
5,43;3,199
5,29;4,213
5,11;7,48
5,33;8,198
6,23;7,48
7,27;7,479
7,68;7,063
6,89;5,409
6,79;5,055
6,54;4,684
6,33;4,47
5,79;3,975
5,29;4,493
4,93;4,66
4,58;5
4,23;4,701
3,97;4,123
3,7;3,587
3,53;3,2
3,43;3,017
3,39;2,967
3,28;2,952
3,24;2,931
3,14;2,938
3,26;2,995
3,26;3,5
3,44;3,699
3,96;3,746
4,83;3,744
5,7;3,741
6,3;3,558
6,55;3,442
6,45;3,422
6,4;3,602
6,34;3,601
6,09;3,686
5,81;3,733
5,77;3,789
5,5;3,926
4,7;3,861
4,3;3,83
3,9;3,42
2,43;3,118
2,21;3,119
2,03;3,026
1,89;2,983
1,82;2,956
-1,19;2,96
-1,34;3,082
-1,63;3,651
-2,27;4,2
-2,04;4,443
-0,17;4,397
2,27;4,339
4,67;4,527
5,85;4,263
6,57;4,007
6,83;3,95
6,37;3,792
5,35;3,74
4,12;4,056
2,24;4,137
2,82;4,007
5,46;3,949
5,57;3,704
6,06;3,248
5,6;3,057
5,57;3,057
5,58;2,997
5,89;2,975
6,11;2,925
5,04;2,954
4,32;3,042
3,66;3,379
3,38;3,992
6,41;4,328
7,47;4,492
7,67;4,843
8,11;4,64
10,18;4,434
10,5;4,252
10,13;4,241
9,13;4,197
8,44;4,019
7,83;4,19
7,41;4,308
6,94;4,14
5,73;4,264
4,96;3,869
4,25;3,536
3,74;3,253
3,35;3,182
3,25;3,095
2,97;3,021
2,97;2,964
1,14;3,046
1,08;3,151
1,8;3,543
1,78;4,105
2,2;4,583
3,02;4,512
3,99;4,49
5,41;4,502
6,89;4,405
7,57;3,879
7,78;3,717
7,46;3,863
6,73;3,856
5,7;3,936
4,86;4,22
4,19;4,284
3,7;4,205
